Job Title,Rating,Average Salary,State
data scientist,4.0,127.5,CA
data scientist,3.1,124.5,CA
data scientist,3.8,87.5,CA
data scientist,4.2,123.0,CA
data scientist,4.0,102.5,CA
data scientist,4.0,109.0,CA
data scientist,3.5,135.0,CA
data scientist,3.6,119.5,CA
data scientist,4.3,154.0,CA
data scientist,4.3,111.5,CA
data scientist,4.5,162.0,CA
data scientist,4.0,135.0,CA
data scientist,4.0,135.0,CA
data scientist,3.4,114.0,CA
data scientist,4.2,94.5,CA
data scientist,4.2,92.5,CA
data scientist,4.6,109.0,CA
data scientist,4.3,98.0,CA
data scientist,4.1,90.5,CA
data scientist,3.2,110.0,CA
data scientist,4.2,119.5,CA
data scientist,3.8,141.5,CA
data scientist,5.0,120.5,CA
data scientist,4.0,123.0,CA
data scientist,4.2,144.0,CA
data scientist,3.5,143.0,CA
data scientist,4.1,118.0,CA
data scientist,4.6,94.0,CA
data scientist,3.5,146.0,CA
data scientist,4.0,133.0,CA
data scientist,3.9,107.0,CA
data scientist,4.6,152.5,CA
data scientist,4.6,136.0,CA
data scientist,4.5,126.0,CA
data scientist,4.0,104.0,CA
data scientist,4.2,132.5,CA
data scientist,4.4,158.0,CA
data scientist,4.2,124.0,CA
data scientist,4.3,145.5,CA
data scientist,4.0,118.5,CA
data scientist,3.3,110.5,CA
data scientist,3.7,106.0,CA
data scientist,4.0,105.0,CA
data scientist,3.8,166.5,CA
data scientist,4.4,140.0,CA
data scientist,3.7,133.0,CA
data scientist,4.4,149.0,CA
data scientist,3.8,146.0,CA
data scientist,3.9,83.0,CA
data scientist,4.3,111.5,CA
data scientist,4.0,108.0,CA
other,4.4,144.0,CA
data scientist,4.0,155.0,CA
other,4.4,129.5,CA
data scientist,4.7,96.5,CA
analyst,3.2,81.5,CA
data scientist,3.7,156.0,CA
data scientist,4.2,119.5,CA
data scientist,3.9,141.0,CA
data scientist,2.8,96.0,CA
data scientist,2.8,113.0,CA
data scientist,4.2,164.5,CA
data scientist,4.2,148.5,CA
analyst,2.1,65.5,CA
data scientist,3.9,118.0,CA
data scientist,3.6,85.5,CA
data scientist,4.3,94.5,CA
other,2.8,74.5,CA
data scientist,3.8,85.5,CA
data scientist,4.2,110.0,CA
data scientist,4.1,125.0,CA
data scientist,3.9,114.0,VA
data scientist,3.9,115.5,DC
data scientist,3.9,113.5,DC
data scientist,2.6,104.5,VA
data scientist,3.9,120.5,VA
data scientist,4.7,130.0,MD
data scientist,3.6,105.0,VA
data scientist,3.9,113.5,VA
other,3.9,91.0,MD
data scientist,3.8,102.0,MD
data scientist,4.2,108.5,VA
data scientist,3.8,112.0,VA
data engineer,3.5,111.5,MD
data scientist,3.5,100.0,MD
analyst,4.1,75.5,VA
data engineer,3.9,96.5,VA
data scientist,3.9,130.5,MD
data scientist,3.9,136.0,VA
data engineer,3.4,107.0,VA
machine learning engineer,3.8,106.5,VA
data scientist,4.1,137.5,DC
other,3.9,98.5,VA
data scientist,4.3,94.5,VA
other,4.7,90.0,MD
analyst,3.1,72.0,DC
data engineer,4.6,99.5,VA
other,3.8,88.5,VA
data scientist,4.2,117.0,VA
other,4.7,122.0,MD
data scientist,3.5,103.0,VA
data scientist,3.5,132.5,DC
data scientist,4.1,138.5,VA
analyst,3.9,100.5,VA
data engineer,3.9,118.5,VA
data engineer,3.4,125.5,VA
other,3.8,114.0,MD
data scientist,4.1,128.5,DC
other,3.6,102.5,VA
data scientist,3.5,103.0,VA
other,3.8,97.0,MD
data scientist,3.5,104.0,DC
data scientist,4.3,112.0,MD
other,3.8,112.0,MD
other,4.0,95.5,MD
data engineer,3.5,108.5,VA
data scientist,3.5,93.5,DC
analyst,3.8,84.5,DC
data scientist,4.0,131.0,VA
machine learning engineer,3.8,114.0,MD
machine learning engineer,3.8,97.0,MD
other,4.0,100.5,MD
data scientist,3.8,126.0,DC
other,4.7,139.5,MD
other,4.7,91.5,MD
analyst,4.4,95.5,VA
data engineer,3.5,88.5,DC
other,1.8,74.0,MD
analyst,3.1,95.0,DC
data scientist,3.5,129.0,VA
data engineer,3.5,108.5,VA
data engineer,3.5,126.5,VA
analyst,3.1,81.5,MD
data scientist,3.8,98.0,VA
analyst,3.7,79.0,VA
data scientist,4.5,117.0,DC
data scientist,4.4,106.0,MD
data scientist,3.7,96.0,VA
data scientist,4.4,103.0,VA
data scientist,3.8,104.5,DC
data scientist,3.4,100.0,DC
data scientist,4.3,126.0,DC
analyst,3.9,61.0,MD
data scientist,3.8,88.0,DC
data scientist,4.3,87.5,VA
data scientist,4.5,124.0,VA
data engineer,4.5,123.5,DC
data scientist,5.0,94.0,MD
data scientist,5.0,99.5,DC
data scientist,3.6,108.5,MD
data scientist,4.2,96.0,VA
data scientist,3.9,91.0,VA
data scientist,3.8,129.0,DC
other,3.4,140.0,VA
data engineer,3.5,127.5,DC
data scientist,4.2,95.0,MD
data scientist,3.5,98.0,DC
data scientist,4.1,112.5,VA
data scientist,4.1,118.5,VA
data scientist,4.3,98.0,MD
data scientist,3.8,92.5,DC
data scientist,4.6,95.5,VA
data scientist,4.3,128.0,DC
data scientist,4.3,99.0,DC
data scientist,4.5,103.0,VA
data scientist,3.7,96.5,DC
data scientist,4.0,124.5,MD
data scientist,3.6,83.5,DC
other,3.8,62.5,VA
data scientist,4.4,101.5,DC
data scientist,3.6,101.0,DC
data scientist,3.8,114.0,VA
data scientist,3.9,68.5,VA
data engineer,4.5,123.5,DC
manager,4.0,113.5,VA
data scientist,4.3,125.0,DC
data scientist,4.4,89.5,VA
data scientist,4.2,117.5,DC
data scientist,3.9,128.5,VA
data scientist,4.2,112.0,DC
data scientist,3.8,116.5,DC
data scientist,4.9,113.0,VA
other,3.5,112.5,VA
data scientist,3.3,114.5,DC
data engineer,3.5,126.5,VA
data scientist,4.5,128.5,VA
data scientist,3.8,112.5,VA
data scientist,5.0,99.5,VA
data scientist,3.8,123.0,VA
data engineer,3.5,96.5,DC
data scientist,4.0,96.0,DC
data scientist,3.9,81.5,VA
data scientist,5.0,93.5,VA
data scientist,4.9,117.5,DC
data scientist,4.5,109.5,DC
analyst,4.3,78.5,VA
data scientist,4.3,119.5,VA
data scientist,3.3,104.0,MD
data scientist,3.9,99.0,VA
data scientist,4.0,102.0,VA
other,3.9,66.5,MD
data scientist,3.0,98.5,VA
data scientist,3.9,91.5,MD
data scientist,3.8,109.0,DC
data scientist,3.7,88.5,MD
data scientist,3.7,107.5,DC
data scientist,5.0,104.5,VA
data scientist,4.3,137.0,VA
data scientist,3.7,50.0,MD
analyst,3.8,106.5,DC
data scientist,3.8,106.0,VA
data scientist,3.6,109.0,VA
data scientist,3.8,97.0,VA
data scientist,4.6,101.0,VA
data scientist,3.9,111.5,VA
data scientist,4.1,138.5,VA
data scientist,3.3,95.0,VA
data scientist,4.3,94.5,VA
data scientist,3.8,104.0,VA
data scientist,4.9,90.5,MD
analyst,3.8,123.5,DC
analyst,3.8,106.5,DC
data scientist,3.9,115.0,VA
data scientist,3.1,72.0,DC
data scientist,4.0,87.0,VA
data scientist,2.9,105.0,VA
data scientist,3.9,100.5,VA
data scientist,4.7,101.5,MD
data engineer,3.8,111.0,DC
data scientist,3.8,84.5,VA
data scientist,4.8,127.5,VA
other,3.5,121.5,MD
data scientist,4.3,91.5,VA
data scientist,3.6,118.0,VA
data scientist,4.0,126.5,VA
data scientist,4.2,100.5,MD
data scientist,4.1,145.5,VA
data scientist,3.8,105.0,VA
data scientist,3.5,127.0,VA
data scientist,4.2,122.0,VA
data scientist,4.1,139.5,MD
data scientist,4.2,118.0,DC
data scientist,3.9,104.0,VA
data scientist,4.0,143.0,DC
data scientist,3.8,69.0,DC
data scientist,5.0,118.5,VA
data scientist,4.3,128.5,VA
data scientist,4.8,98.5,DC
data engineer,3.5,127.0,MD
data scientist,4.2,108.0,VA
data scientist,4.1,106.0,DC
data scientist,4.1,122.0,VA
data scientist,3.1,99.5,MD
data scientist,4.4,88.5,VA
data scientist,3.8,108.5,DC
data scientist,4.3,96.5,VA
data scientist,3.6,105.0,DC
data scientist,4.2,86.5,MD
data engineer,4.9,98.5,VA
data scientist,4.4,101.5,DC
data scientist,3.8,97.5,DC
other,3.4,99.5,VA
data scientist,4.3,146.0,DC
data scientist,3.7,70.5,MD
data scientist,4.3,115.5,DC
data scientist,4.4,95.0,MD
machine learning engineer,4.5,108.0,DC
data scientist,4.2,100.0,MD
data scientist,3.8,101.0,VA
data scientist,3.1,117.5,MD
data engineer,4.0,112.0,DC
data scientist,4.3,125.0,DC
data scientist,4.8,98.0,MD
analyst,5.0,75.5,VA
data scientist,4.3,87.5,MD
data scientist,4.1,110.0,DC
data scientist,4.3,146.0,VA
data scientist,3.6,120.5,DC
data scientist,4.2,108.5,DC
other,3.5,126.0,MD
data scientist,4.2,109.5,DC
data engineer,4.0,120.5,VA
data scientist,4.2,116.0,MD
data scientist,3.8,102.0,DC
data scientist,3.9,94.0,VA
data scientist,3.8,114.0,DC
data scientist,3.9,106.0,DC
data scientist,3.8,98.0,DC
data scientist,3.7,122.5,DC
analyst,4.1,89.5,VA
data scientist,3.9,100.0,VA
data scientist,4.5,104.0,DC
data scientist,4.0,111.0,FL
machine learning engineer,3.9,92.5,FL
analyst,3.1,63.0,FL
analyst,3.4,69.0,FL
manager,4.3,83.5,FL
data scientist,4.5,95.5,FL
data scientist,4.0,98.5,FL
data scientist,4.0,95.5,FL
data scientist,4.1,86.0,FL
data scientist,4.4,83.5,FL
data scientist,4.1,99.0,FL
data scientist,2.6,99.0,FL
data scientist,3.6,100.5,FL
data scientist,3.6,106.0,FL
data scientist,4.0,72.0,FL
data scientist,3.5,91.5,FL
data scientist,3.6,88.0,FL
data scientist,3.1,70.0,FL
data scientist,4.1,60.0,FL
analyst,5.0,54.5,FL
data scientist,3.9,119.0,FL
data scientist,4.2,103.0,FL
data scientist,3.5,83.5,FL
data scientist,4.2,88.5,FL
data scientist,3.8,87.0,FL
data scientist,4.3,86.5,FL
data scientist,3.9,90.5,FL
data scientist,4.1,101.0,FL
data scientist,4.3,93.0,FL
data scientist,4.6,167.5,FL
data scientist,4.2,88.5,FL
data scientist,3.9,82.0,FL
data scientist,3.1,75.0,FL
data scientist,3.8,112.5,FL
data scientist,3.7,119.5,FL
data scientist,4.0,99.0,FL
data scientist,4.0,111.0,FL
data scientist,3.8,112.0,FL
data scientist,3.4,83.0,FL
data scientist,3.3,123.5,FL
data scientist,3.7,77.0,FL
analyst,4.2,70.0,FL
data scientist,3.9,95.0,FL
data scientist,3.8,96.0,FL
other,3.2,62.5,FL
data scientist,3.3,117.5,FL
data scientist,3.7,88.0,FL
data scientist,4.3,121.5,FL
data scientist,3.9,73.5,FL
data scientist,3.8,102.5,FL
data engineer,4.2,106.5,FL
analyst,3.4,65.5,FL
data scientist,3.7,81.0,FL
machine learning engineer,4.1,91.0,FL
data scientist,3.7,82.0,FL
data scientist,3.3,110.0,FL
data scientist,3.1,85.0,FL
machine learning engineer,3.8,90.5,FL
analyst,4.2,70.0,FL
data scientist,3.8,92.0,FL
machine learning engineer,3.7,83.5,FL
data scientist,4.2,107.5,FL
data scientist,3.1,82.0,FL
data scientist,3.3,123.5,FL
analyst,4.0,75.0,FL
other,5.0,106.5,FL
other,3.5,120.5,FL
data scientist,4.0,109.0,FL
data engineer,4.3,77.0,FL
machine learning engineer,3.0,103.0,FL
data scientist,3.5,55.0,FL
data scientist,4.2,102.5,FL
data scientist,4.4,113.5,FL
data scientist,4.4,113.5,FL
data scientist,4.4,113.5,FL
data scientist,3.7,101.0,FL
analyst,4.0,79.0,FL
data scientist,3.7,79.0,FL
analyst,3.4,72.5,FL
data scientist,4.1,87.5,FL
analyst,3.9,65.5,FL
other,3.7,73.5,FL
analyst,4.6,58.0,FL
data engineer,4.0,90.0,FL
analyst,4.3,87.5,FL
analyst,4.3,65.0,FL
analyst,3.5,47.0,FL
analyst,4.3,56.0,FL
analyst,4.4,37.5,FL
data engineer,3.7,73.5,FL
data scientist,3.9,145.0,FL
data scientist,4.0,99.5,FL
data scientist,3.8,117.5,FL
data scientist,4.1,76.5,FL
data scientist,4.0,100.5,FL
data engineer,4.2,83.5,FL
analyst,3.8,68.0,FL
data scientist,3.7,82.0,FL
analyst,4.0,64.5,FL
analyst,4.0,66.5,FL
data scientist,3.9,108.0,FL
data scientist,3.7,93.0,FL
data scientist,4.0,115.0,FL
analyst,4.0,60.5,FL
analyst,4.0,53.0,FL
data scientist,3.9,82.0,FL
data scientist,3.2,86.0,FL
data engineer,3.9,89.0,FL
analyst,3.8,76.0,FL
data scientist,3.3,90.0,FL
analyst,4.3,73.5,FL
other,4.3,107.0,FL
analyst,3.0,50.5,FL
data scientist,3.9,82.0,FL
data scientist,3.8,133.5,FL
data scientist,3.9,82.0,FL
analyst,4.1,49.5,FL
analyst,4.0,90.0,FL
analyst,3.5,56.0,FL
analyst,3.1,50.5,FL
analyst,3.9,57.5,FL
data scientist,4.0,130.0,FL
analyst,1.5,68.5,FL
analyst,2.9,51.0,FL
analyst,4.0,63.0,FL
analyst,4.2,73.5,FL
other,3.5,63.0,FL
analyst,3.9,58.0,FL
other,3.8,119.5,FL
analyst,4.0,68.5,FL
data scientist,3.9,112.5,FL
data engineer,4.2,132.0,FL
analyst,4.0,52.5,FL
analyst,3.9,83.5,FL
analyst,3.7,70.0,FL
analyst,3.7,61.5,FL
analyst,3.6,43.0,FL
analyst,3.3,65.5,FL
data scientist,3.9,168.5,FL
analyst,3.2,64.0,FL
data engineer,4.0,83.5,FL
analyst,3.2,67.0,FL
data scientist,3.7,119.5,FL
analyst,4.2,74.5,FL
analyst,4.0,51.0,FL
analyst,3.7,60.0,FL
other,3.9,62.5,FL
data engineer,4.2,103.5,FL
data scientist,4.1,154.5,FL
analyst,4.3,53.0,FL
analyst,4.2,76.5,FL
other,4.0,72.5,FL
data engineer,4.3,79.5,FL
data scientist,3.9,108.0,FL
data engineer,3.9,75.5,FL
data engineer,4.0,100.5,FL
analyst,3.9,57.5,FL
analyst,3.5,50.0,FL
analyst,3.6,62.5,FL
analyst,4.1,83.0,FL
analyst,3.8,57.5,FL
analyst,3.7,53.0,FL
analyst,3.3,65.0,FL
analyst,4.2,62.0,FL
analyst,4.1,55.5,FL
data scientist,3.9,138.5,FL
analyst,4.3,67.5,FL
analyst,4.3,66.5,FL
data scientist,3.1,126.5,MA
data scientist,3.5,133.0,MA
data scientist,2.6,141.0,MA
data engineer,4.9,90.5,MA
data engineer,3.8,96.5,MA
data scientist,3.1,89.0,MA
machine learning engineer,3.9,87.5,MA
other,4.9,76.5,MA
data scientist,3.9,98.0,MA
manager,3.8,85.5,MA
other,4.9,83.5,MA
other,3.7,62.5,MA
data scientist,4.2,177.5,MA
other,3.2,80.0,MA
other,4.9,85.0,MA
other,4.0,95.5,MA
other,4.0,64.0,MA
other,4.2,141.0,MA
other,3.9,110.5,MA
data scientist,3.8,157.5,MA
other,4.2,126.0,MA
analyst,4.1,72.0,MA
other,3.9,112.0,MA
other,2.3,97.5,MA
data scientist,3.8,125.5,MA
analyst,3.1,78.5,MA
manager,3.7,74.0,MA
data engineer,2.8,118.5,MA
other,3.8,97.0,MA
analyst,3.1,82.0,MA
other,3.8,96.5,MA
analyst,3.1,60.0,MA
other,3.4,87.5,MA
data engineer,3.1,80.5,MA
data scientist,4.2,94.0,MA
data scientist,3.8,157.5,MA
data scientist,3.8,137.5,MA
other,4.1,71.5,MA
data engineer,3.8,130.5,MA
other,3.4,86.5,MA
analyst,4.8,58.0,MA
data scientist,4.0,106.0,MA
data scientist,3.9,112.5,MA
data scientist,3.9,143.5,MA
data engineer,4.8,112.0,MA
data scientist,3.7,99.5,MA
data scientist,3.9,106.0,MA
data scientist,4.3,103.5,MA
machine learning engineer,4.1,124.5,MA
data scientist,4.2,139.0,MA
data scientist,3.4,114.5,MA
data scientist,4.6,98.0,MA
data scientist,4.0,129.5,MA
data scientist,4.6,87.5,MA
data scientist,3.8,99.0,MA
data scientist,4.3,96.5,MA
data scientist,3.9,126.0,MA
data scientist,4.6,115.5,MA
other,4.1,107.5,MA
data scientist,3.5,118.0,MA
data scientist,3.8,126.0,MA
data scientist,4.7,101.0,MA
data scientist,3.1,105.5,MA
other,4.1,105.0,MA
data scientist,4.2,120.5,MA
data scientist,3.9,98.0,MA
data scientist,3.8,114.0,MA
data scientist,3.2,111.5,MA
data engineer,3.8,130.0,MA
data scientist,4.0,85.0,MA
data scientist,4.4,107.5,MA
data scientist,4.0,101.5,MA
other,3.8,82.0,MA
data scientist,3.5,106.5,MA
data scientist,3.3,103.0,MA
data scientist,3.7,105.5,MA
data scientist,3.9,134.0,MA
data scientist,3.8,103.0,MA
data scientist,4.0,129.5,MA
data scientist,3.3,108.0,MA
data engineer,3.8,119.5,MA
manager,4.1,110.0,MA
data scientist,3.5,121.5,MA
data scientist,3.9,89.5,MA
data scientist,4.6,97.0,MA
other,3.4,103.0,MA
data scientist,4.2,101.5,MA
data scientist,4.7,102.5,MA
data scientist,4.1,125.5,MA
other,3.8,128.5,MA
data scientist,4.2,140.0,MA
data scientist,5.0,119.5,MA
data scientist,4.2,136.5,MA
data scientist,4.3,153.0,MA
data scientist,3.9,98.0,MA
data scientist,4.3,89.0,MA
data scientist,4.4,101.0,MA
data engineer,3.5,110.0,MA
data scientist,4.2,154.5,MA
data scientist,4.0,130.5,MA
data scientist,5.0,94.5,MA
data scientist,3.5,97.0,MA
data scientist,3.8,126.0,MA
data scientist,4.0,132.5,MA
data scientist,3.7,115.5,MA
data scientist,3.7,114.0,MA
other,4.1,93.5,MA
other,3.3,116.0,MA
data scientist,4.1,152.5,MA
data scientist,3.6,111.0,MA
data scientist,4.3,80.0,MA
analyst,3.4,61.0,MA
analyst,4.6,101.5,MA
data scientist,3.8,183.5,MA
data scientist,3.8,138.0,MA
data scientist,3.8,84.5,MA
other,4.1,114.5,MA
other,4.1,130.0,MA
other,3.5,88.0,MA
data scientist,3.2,85.0,MA
data scientist,3.2,119.0,MA
data scientist,3.9,79.0,MA
data scientist,4.4,118.5,MA
machine learning engineer,4.2,120.0,MA
data scientist,3.5,155.0,MA
data scientist,4.0,91.0,MA
analyst,4.8,74.5,MA
data scientist,3.8,103.5,MA
data scientist,4.1,178.0,MA
data scientist,4.6,93.5,MA
data scientist,3.7,113.0,MA
data scientist,4.9,112.5,MA
data scientist,4.0,104.5,MA
data scientist,4.2,99.0,MA
data scientist,4.2,101.5,MA
data scientist,3.7,136.0,MA
data scientist,3.6,100.5,MA
other,4.1,101.0,MA
data scientist,3.1,101.5,MA
data scientist,4.2,118.5,MA
data scientist,4.5,84.0,MA
data scientist,3.8,95.5,MA
data scientist,4.0,114.0,MA
machine learning engineer,4.2,90.5,MA
data scientist,3.5,123.0,MA
data scientist,4.9,132.5,MA
data scientist,4.3,151.0,MA
data scientist,4.0,118.5,MA
data scientist,4.2,103.0,MA
data scientist,4.8,136.0,MA
data scientist,3.3,117.5,MA
data scientist,3.8,133.5,MA
machine learning engineer,4.0,93.0,MA
analyst,3.5,74.0,MA
other,4.5,79.5,MA
data scientist,4.0,130.5,MA
other,3.9,107.0,MA
data scientist,4.8,97.5,MA
data scientist,3.1,134.0,MA
data scientist,4.1,140.5,MA
data scientist,4.5,114.5,MA
data scientist,3.1,115.5,MA
data scientist,4.0,130.5,MA
other,3.9,113.5,MA
data scientist,4.2,122.5,MA
machine learning engineer,4.0,97.5,MA
data scientist,3.2,114.5,MA
other,5.0,106.0,MA
data scientist,4.4,159.0,MA
data scientist,3.5,114.5,MA
other,4.1,82.0,MA
data scientist,3.1,124.0,MA
data scientist,3.9,90.0,MA
analyst,4.2,180.0,MA
analyst,3.6,88.5,MA
data scientist,4.0,129.5,MA
other,3.9,88.5,MA
data scientist,4.1,110.5,MA
data scientist,3.9,104.0,MA
data scientist,4.8,119.0,MA
data scientist,4.3,81.5,MA
data scientist,4.2,82.0,MA
data scientist,4.1,132.5,MA
data scientist,4.4,167.0,MA
data scientist,4.3,85.5,MA
data scientist,3.8,100.0,MA
data scientist,4.3,79.0,MA
data scientist,3.2,129.0,MA
data scientist,2.8,100.0,MA
data scientist,3.7,124.0,MA
analyst,4.7,79.0,MA
data scientist,4.2,102.5,MA
data scientist,3.8,84.5,MA
data scientist,5.0,129.5,MA
data scientist,3.9,88.0,MA
data engineer,4.1,98.5,MA
data scientist,3.8,132.0,MA
machine learning engineer,4.2,103.0,MA
machine learning engineer,4.9,115.0,MA
data scientist,3.7,143.0,MA
other,3.5,109.0,MA
data scientist,3.7,130.0,MA
analyst,3.5,73.0,MA
machine learning engineer,4.9,99.5,MA
data scientist,4.2,123.0,MA
data scientist,3.7,87.0,MI
analyst,2.9,68.5,MI
other,3.5,121.5,MI
data engineer,3.5,130.0,MI
analyst,3.7,72.5,MI
analyst,3.8,71.0,MI
other,2.1,55.5,MI
data scientist,3.6,98.5,MI
data scientist,4.0,93.0,MI
data scientist,3.2,91.0,MI
data scientist,4.1,106.5,MI
data scientist,4.4,86.0,MI
analyst,3.6,66.5,MI
analyst,4.1,64.5,MI
data scientist,4.0,99.5,MI
data scientist,4.1,97.5,MI
data scientist,4.3,119.0,MI
analyst,3.9,70.5,MI
data scientist,3.5,100.5,MI
data scientist,3.6,85.0,MI
data scientist,3.7,92.5,MI
data scientist,3.8,114.0,MI
analyst,4.1,64.5,MI
data scientist,4.2,85.0,MI
data scientist,4.3,92.5,MI
data scientist,3.6,82.0,MI
data scientist,4.1,88.0,MI
data scientist,3.6,81.5,MI
data engineer,4.0,90.0,MI
data scientist,4.2,92.0,MI
data scientist,3.7,93.5,MI
data scientist,3.9,112.5,MI
data scientist,3.9,83.5,MI
data scientist,4.2,92.0,MI
data scientist,4.1,88.0,MI
data scientist,4.1,88.5,MI
data scientist,4.1,97.5,MI
director,3.5,123.0,MI
data scientist,4.2,80.5,MI
data scientist,4.1,100.5,MI
machine learning engineer,3.8,103.0,MI
data scientist,3.9,101.0,MI
machine learning engineer,4.7,88.0,MI
data scientist,3.8,117.5,MI
machine learning engineer,4.3,131.0,MI
data scientist,3.2,81.0,MI
data scientist,3.6,111.0,MI
machine learning engineer,4.2,93.0,MI
data scientist,3.6,78.0,MI
data engineer,3.7,86.5,MI
analyst,3.5,43.0,MI
other,3.5,85.5,MI
analyst,3.7,73.5,MI
data scientist,3.8,91.0,MI
data scientist,3.2,87.0,MI
other,3.3,86.5,MI
machine learning engineer,5.0,81.0,MI
data scientist,3.8,111.5,MI
data scientist,3.8,140.0,MI
machine learning engineer,4.4,93.0,MI
analyst,4.2,68.0,MI
analyst,3.9,63.0,MI
analyst,4.1,74.0,MI
data scientist,4.4,103.0,MI
analyst,3.9,75.0,MI
analyst,4.0,72.0,MI
analyst,3.1,71.0,MI
analyst,3.2,65.0,MI
analyst,4.3,78.5,MI
analyst,3.9,73.5,MI
other,3.5,85.5,MI
analyst,4.3,62.5,MI
data engineer,4.6,70.5,MI
analyst,3.2,57.5,MI
data engineer,4.3,82.0,MI
other,3.5,89.5,MI
data scientist,4.1,120.0,MI
analyst,4.0,60.5,MI
analyst,3.6,66.0,MI
data engineer,4.0,75.0,MI
data engineer,4.0,83.0,MI
other,3.5,85.5,MI
other,4.0,73.5,MI
other,3.5,85.5,MI
analyst,4.2,47.5,MI
analyst,3.6,61.5,MI
data engineer,3.7,86.0,MI
data scientist,3.8,81.5,MI
analyst,4.0,68.5,MI
analyst,4.0,80.0,MI
other,2.8,91.5,MI
analyst,4.3,65.5,MI
analyst,3.7,60.5,MI
other,3.4,53.0,MI
data engineer,4.1,86.0,MI
analyst,4.4,74.5,MI
other,3.6,100.0,MI
data engineer,4.0,80.5,MI
data engineer,3.9,96.5,MI
analyst,4.4,69.5,MI
analyst,4.0,69.0,MI
data engineer,3.2,87.5,MI
data scientist,3.7,160.0,MI
analyst,4.0,73.5,MI
data engineer,3.3,83.0,MI
other,3.4,59.0,MI
other,4.4,68.5,MI
other,3.2,70.0,MI
data scientist,3.6,98.0,MI
data engineer,3.3,81.5,MI
analyst,4.0,67.5,MI
analyst,4.0,81.0,MI
analyst,4.0,69.0,MI
analyst,4.0,69.0,MI
analyst,4.0,69.0,MI
other,4.0,125.5,MI
analyst,4.3,60.0,MI
analyst,3.6,63.5,MI
other,4.0,86.0,MI
other,3.8,68.0,MI
data engineer,3.8,98.0,MI
analyst,4.1,38.0,MI
analyst,3.7,60.5,MI
analyst,4.0,67.0,MI
analyst,4.4,59.0,MI
other,3.7,268.0,MI
other,3.8,123.0,MI
analyst,4.3,83.5,MI
analyst,4.3,83.5,MI
data engineer,4.0,94.5,MI
data engineer,3.8,75.5,MI
data scientist,3.4,91.0,MI
analyst,4.0,74.5,MI
analyst,3.0,49.0,MI
other,3.9,79.0,MI
analyst,4.0,69.0,MI
analyst,4.0,67.0,MI
analyst,4.0,75.0,MI
other,4.1,76.0,MI
analyst,4.1,77.0,MI
analyst,3.1,56.0,MI
analyst,3.9,62.5,MI
analyst,4.1,71.0,MI
analyst,2.5,56.0,MI
analyst,4.0,75.0,MI
other,3.3,123.5,MI
analyst,3.5,66.5,MI
analyst,4.0,67.0,MI
manager,3.9,97.5,MI
analyst,4.1,74.5,MI
data scientist,4.0,108.5,MI
data engineer,5.0,89.0,MI
analyst,4.2,72.0,MI
analyst,3.2,76.0,MI
data engineer,4.0,100.0,MI
data scientist,4.4,58.0,MI
analyst,3.3,70.5,MI
analyst,3.9,78.5,MI
other,3.8,91.5,MI
analyst,4.4,74.5,MI
analyst,4.0,106.5,MI
analyst,4.2,56.0,MI
data engineer,4.0,100.0,MI
data scientist,4.2,126.0,MI
other,3.9,108.0,MI
analyst,4.4,61.5,MI
other,4.0,132.0,MI
data engineer,3.8,94.5,MI
analyst,3.0,79.5,MI
analyst,4.4,64.5,MI
analyst,4.2,72.5,MI
other,3.9,82.5,MI
analyst,4.2,80.5,MI
other,3.5,78.0,MI
analyst,2.7,58.0,MI
analyst,3.7,71.5,MI
data engineer,4.1,95.0,MI
other,3.9,96.5,MI
data engineer,4.0,88.0,MI
other,3.4,60.5,MI
data scientist,4.2,93.5,NJ
data scientist,4.2,93.5,NJ
data engineer,3.2,118.0,NJ
data engineer,3.3,104.5,NJ
other,3.6,94.0,NJ
other,3.7,88.0,NJ
data engineer,3.3,118.5,NJ
machine learning engineer,3.5,106.5,NJ
data engineer,3.7,98.5,NJ
data scientist,4.2,93.5,NJ
data engineer,3.7,94.5,NJ
other,4.2,132.0,NJ
data engineer,4.2,103.5,NJ
other,3.7,108.5,NJ
data scientist,4.3,122.0,NJ
machine learning engineer,3.8,79.5,NJ
data scientist,3.8,70.0,NJ
analyst,4.2,115.5,NJ
data scientist,3.8,108.5,NJ
data scientist,4.0,108.0,NJ
data scientist,4.1,96.0,NJ
data scientist,5.0,91.5,NJ
data scientist,4.1,99.5,NJ
analyst,4.2,71.0,NJ
data scientist,4.1,88.5,NJ
data scientist,4.2,101.5,NJ
data scientist,3.6,95.0,NJ
data scientist,3.6,111.0,NJ
data scientist,3.1,116.5,NJ
data scientist,4.0,112.0,NJ
analyst,3.9,76.0,NJ
data scientist,4.2,108.0,NJ
other,3.6,82.0,NJ
data scientist,4.6,112.0,NJ
data scientist,3.8,139.5,NJ
data scientist,3.5,123.0,NJ
other,3.4,100.0,NJ
other,4.0,58.0,NJ
data engineer,4.2,103.5,NJ
data engineer,4.2,103.5,NJ
data scientist,4.1,145.5,NJ
data scientist,4.1,134.0,NJ
data scientist,4.5,126.5,NJ
other,4.2,139.5,NJ
data scientist,3.8,89.5,NJ
data scientist,3.8,106.0,NJ
data scientist,4.0,140.5,NJ
data scientist,4.0,112.5,NJ
analyst,4.2,105.0,NJ
other,3.5,118.0,NJ
other,3.5,106.5,NJ
analyst,4.3,80.5,NJ
